FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON,
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Riverside,12,1103,Investor,General,Comparable,,760-347-6191,47-111 MONROE STREET,INDIO,92201-2588,GARY HONTS,CEO,WWW.JFKMEMORIALHOSP.COM,TENET HEALTHCARE CORPORATION,MARIBEL SOLLER,TENET HEALTHSYSTEM MEDICAL INC.,,05-0534,HSC30534I,HSP30534I,145,145,72,"4,255","6,174","3,188","7,041",3,205,"2,183",146,126,"23,321",996,"1,109",896,"2,677",1,44,738,53,48,"6,562",145,0,0,0,0,0,"23,321",0,0,0,0,0,"6,562",0,0,0,0,0,43.9,43.9,3.6,3.6,24,"3,030","1,935","2,774","4,630","5,046","22,160",160,676,"9,025",80,"2,853","47,404","45,924",0,0,"4,222",0,5,"188,295","261,975","1,751","1,724","1,233",683,"1,270,932,729","1,128,891,993",0,"142,040,736","3,027,392","144,700,922","367,206",0,870,0,0,"366,336","174,823,960","187,313,934","908,794,835","148,030,116","211,952,280","103,032,528","235,189,252","148,449","7,608,154","95,345,793","6,180,165","5,961,644","813,448,381","50,383,934","78,649,373","34,001,899","176,815,409","1,607,573","5,938,388","89,651,373","940,426","19,495,973","457,484,348","179,304,345","262,272,094","112,519,309","369,297,372","-1,219,415","1,505,219","12,548,508","148,489,729","5,336,769",0,"19,020,394",0,"19,817,669",0,0,0,0,"19,109,705","28,329,559","20,535,385","36,016,487","240,950","998,034","36,507,437",0,"303,179",0,0,0,0,0,0,"27,872,646","13,901,367","42,908,156",0,0,0,0,"21,144,305","9,016,129","25,255,728","4,602,591","45,584,617","20,846,735","6,607,991","9,045,098","16,813,420","23,455,162","3,891,646","2,416,863","2,107,355","47,602","13,884,433","62,443,856",0,"23,420,409","2,876,451","16,101","11,323,500","100,080,317","43,654,646","996,664","232,084","55,196,923","100,080,317",600,"88,664,528","-66,114,001","46,503,280","29,103,250","82,382,972","58,962,563",0,"976,554",0,"976,554","744,470",0,"12,253,392",496,248,"934,699","163,302","1,098,001",93,0,"67,338","168,961","346,536","6,089","103,180","153,952","10,847","12,322","60,695","4,779","270,889","134,411","313,061",0,"100,057","50,556","65,725",0,"321,296","159,525","365,325",0,"114,522","58,512","78,821",0,
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Contra Costa,5,411,Non-Profit,Psychiatric,Comparable,,800-680-6500,2740 GRANT STREET,CONCORD,94520,CALVIN KNIGHT,CEO/PRESIDENT,JOHNMUIRHEALTH.COM,JOHN MUIR HEALTH,GLENN BUNTING,MOSS ADAMS LLP,,05-4131,,HSP34131F,73,73,49,"2,059",331,"4,723",28,0,266,"10,078",0,45,"17,530",358,58,757,4,0,44,"1,705",0,9,"2,935",0,65,8,0,0,0,0,"14,780","2,750",0,0,0,0,"2,370",565,0,0,0,65.6,65.6,6,6,0,0,0,"1,262",444,0,0,0,"1,311","13,207",0,21,"16,245",0,0,0,0,0,0,0,0,0,0,0,0,"85,950,276","46,371,423",0,"39,578,853","3,049,492","45,324,207","-2,695,862",0,0,0,0,"-2,695,862","54,257,168","17,989,672","13,703,436","8,251,481","1,281,494","18,678,532","124,735",0,"1,006,547","38,498,369",0,"119,446","67,960,604","1,393,708","490,223",0,0,0,"1,450,170","14,631,796",0,"23,775","17,989,672","5,130,874","944,989","9,962,651","66,530",0,0,"1,289,212","27,881,131","924,554",0,"105,467",0,"66,015",0,0,0,0,"4,481,318","825,355","8,701,406","58,108",0,"1,126,002","24,351,455",0,"35,209",0,0,0,0,0,0,"16,541,703","2,558,479","2,492,183",0,0,0,0,"11,055,282","2,278,339","6,197,183","4,201,038","18,906,545","8,288,964",0,"3,305,343","961,309","4,292,977","1,250,218","2,930,502","80,157",0,"5,308,192","17,942,834",0,"11,567,753","172,666",0,0,"29,683,253","10,943,560",0,0,"18,739,693","29,683,253","479,332","24,659,636","-7,450,710",0,"2,914,535","16,719,991","5,152,238",0,0,0,0,0,0,0,213,83,"390,218","57,959","448,177",13,0,"24,526","152,996","164,367","4,044",0,"25,375","9,543","3,572","4,088","1,707","300,153","26,640","24,827",0,"35,470",713,"2,415",0,"343,037","33,026","28,523",0,"39,797","1,031","2,763",0,
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Contra Costa,5,411,Non-Profit,General,Comparable,,925-682-8200,2540 EAST STREET,CONCORD,94520,CALVIN KNIGHT,CEO/PRESIDENT,JOHNMUIRHEALTH.COM,JOHN MUIR HEALTH,GLENN BUNTING,MOSS ADAMS LLP,,05-0496,HSC00496F,ZZR00496F,245,238,143,"21,632","5,940","3,274","8,876",0,137,"11,147",269,115,"51,390","4,190","1,151",634,"1,719",0,27,"2,159",52,22,"9,954",245,0,0,0,0,0,"51,390",0,0,0,0,0,"9,954",0,0,0,0,0,57.3,59,5.2,5.2,0,0,0,"9,337","2,112","3,078","13,777",0,251,"11,228",239,"2,485","42,507","46,523","20,659",0,1,0,13,"503,399","198,729","3,148","2,185",0,0,"2,974,270,055","2,494,501,084",0,"479,768,971","26,310,012","521,374,564","-15,295,581","5,170,630","1,850",0,0,"-10,126,801","757,825,621","251,793,432","1,964,651,002","890,768,593","225,207,233","112,337,227","327,747,203",0,"4,373,615","492,994,904","11,333,449","4,891,951","2,069,654,175","296,525,250","54,645,748","28,287,027","161,812,983",0,"4,413,514","330,256,539","5,118,489","23,556,330","904,615,880","1,009,477,802","238,302,076","109,686,918","381,856,945",0,0,"7,056,706","698,465,392","30,304,583",0,"16,831,140",0,"2,519,522",0,0,0,0,"175,126,387","41,341,159","30,781,166","107,159,562",0,"1,224,212","121,171,283",0,"2,965,202",0,0,"1,753,084","127,907",0,0,"111,591,001","41,253,005","152,062,322",0,0,0,"8,151,673","112,190,949","22,268,983","61,255,811","12,600,820","180,937,038","52,523,697",0,"35,803,050","68,546,018","24,452,526","19,628,985","4,040,977",0,0,"135,442,273","97,458,940",0,"214,832,534","17,071,820","5,529,540",0,"334,892,834","127,149,871","34,712,784","46,810,906","126,219,273","334,892,834",0,"340,803,181","-283,524,114","282,700,740","222,153,808","517,820,893","302,988,359",0,0,"50,649,600","50,649,600","3,838,694",0,0,"1,235",535,"2,197,105","458,532","2,655,637",506,19,"127,729","604,775","882,555","1,495","160,157","80,917","133,325","120,320","69,598","16,234","822,329","179,977","627,619","56,923","404,129",0,"106,128",0,"1,006,859","218,289","767,600","63,439","477,802",0,"121,648",0,
106070988,JOHN MUIR MEDICAL CENTER - WALNUT CREEK,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Contra Costa,5,411,Non-Profit,General,Comparable,,925-939-3000,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,CALVIN KNIGHT,CEO/PRESIDENT,JOHNMUIRHEALTH.COM,JOHN MUIR HEALTH,GLENN BUNTING,MOSS ADAMS LLP,2,05-0180,,ZZR00180F,554,382,264,"33,115","5,904","4,917","12,999",0,"1,548","34,734",302,416,"93,935","5,950","1,091",968,"2,576",0,254,"6,435",56,87,"17,417",506,0,0,48,0,0,"86,976",0,0,"6,959",0,0,"16,824",0,0,593,0,0,46.3,67.2,5.4,5.4,27,"6,118","2,447","135,254","20,076","4,394","30,708",0,"3,537","187,859","1,906","4,641","388,375","44,902","131,982","90,145","123,693",0,3,"2,777,995","319,352","5,118","2,977","1,926",827,"4,364,538,897","3,400,927,081",0,"963,611,816","73,891,871","939,491,426","98,012,261","6,203,627","929,242",0,0,"103,286,646","1,252,875,725","496,241,137","2,615,422,035","1,158,311,757","203,671,665","160,620,078","442,125,146",0,"62,939,270","1,115,699,800","9,862,839","15,336,988","3,168,567,543","381,305,249","60,257,718","20,341,969","119,455,339",0,"15,296,471","580,091,700","3,496,223","15,726,685","1,195,971,354","1,188,507,361","203,942,616","141,150,369","438,032,671",0,0,"60,454,044","1,300,320,815","44,115,389",0,"13,358,261",0,"11,045,555",0,0,0,0,"345,674,063","59,316,143","39,366,602","122,166,608",0,"17,582,907","378,194,846","-1,082","1,311,729",0,0,0,0,0,0,"190,075,961","120,833,635","217,035,648",0,0,0,"807,138","204,356,015","34,880,339","130,971,125","40,531,565","261,042,703","125,646,280","21,303,742","49,377,857","99,691,216","54,482,010","40,833,953","5,081,417","1,776,290","14,257,475","265,998,483","478,880,614","1,099,190","491,316,959","38,886,925","46,545,144",0,"1,056,728,832","194,531,855","7,256,321","477,191,461","377,749,195","1,056,728,832","238,637,540","613,396,849","-459,766,930","699,726,044","299,952,106","1,023,984,185","532,667,226",0,"85,873,384","392,392,378","478,265,762","1,074,301","600,000",0,"2,187",840,"4,530,293","789,473","5,319,766",748,2,"223,147","1,297,238","1,612,794","15,608","6,478","180,278","228,096","195,863","113,192","657,599","1,435,609","636,004","1,092,991",245,"627,414",0,"738,030",0,"1,758,835","764,862","1,305,500",269,"736,931",0,"753,369",0,
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,09/01/2019,08/31/2020,366,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,Psychiatric,LTC Emphasis,,818-774-3000,7150 TAMPA AVE,RESEDA,91335,DALE SUROWITZ,CEO/PRESIDENT,HTTP://WWW.JHA.ORG,JEWISH HOME FOR THE AGING,TOM KEYER,"WIPFLI, LLP",,05-4147,,,249,249,249,"4,252",421,"8,716","55,944",0,0,"1,216",0,"14,822","85,371",30,8,43,150,0,0,53,0,92,376,0,10,0,0,239,0,0,"1,791",0,0,"83,580",0,0,71,0,0,305,0,93.7,93.7,227.1,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"48,122,804","6,992,327",0,"41,130,477","1,397,934","45,802,557","-3,274,146","59,082","46,363",0,0,"-3,261,427","42,942,081",0,"5,180,723","6,900,229","271,310","4,132,691","27,368,673",0,0,"1,899,554",0,"7,550,347","48,122,804",0,0,0,0,0,0,0,0,0,0,"1,943,018","76,397","466,153","3,065,298",0,0,0,"372,633","1,068,828",0,0,0,0,0,0,0,0,"4,957,211","194,913","3,666,538","24,303,375",0,0,"1,526,921",0,"6,481,519",0,"8,194,768",0,0,0,0,"18,397,353",0,"2,364,616",0,0,0,0,"11,301,993",0,"7,059,995","6,678,600","19,777,740","7,252,108",0,"1,482,114","3,761,533","4,988,876","1,973,679",-623,"220,109","4,037,844","2,309,177","12,297,199",0,"50,832,817","1,374,192","176,197",0,"64,680,405","388,554","2,046,886","147,362","62,097,603","64,680,405","7,692,028","3,999,265","-159,971","74,684,158","3,797,803","78,815,630","27,982,813",0,0,0,"147,362",0,"53,893",0,436,245,"825,119","82,417","907,536",38,0,"33,091","37,856","55,843","80,119","373,193","38,756","204,874",0,0,"1,387","511,099",0,0,0,"264,099",0,"49,921",0,"557,542",0,0,0,"295,280",0,"54,714",0,
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Contra Costa,5,411,Non-Profit,General,Kaiser,,510-987-3380,451 SAND CREEK ROAD,ANTIOCH,94531,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,,,,150,150,78,"1,718","9,944",576,"2,438",0,555,"10,310",0,213,"25,754",390,"2,542",138,669,0,170,"3,418",0,73,"7,400",150,0,0,0,0,0,"25,754",0,0,0,0,0,"7,400",0,0,0,0,0,46.9,46.9,3.5,3.5,0,0,0,"1,209","11,759","1,296","8,670",0,"2,248","27,583",0,"2,359","55,124","53,329",0,0,0,"5,438",9,"157,679","730,991","1,171","6,570","1,468",479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83,577,922","33,011,398","85,608,704","26,492,307","4,869,365",0,0,"81,047,056","3,885,871","56,242,386","10,272,888",0,0,0,0,0,0,0,0,"65,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,289,"1,420,158","220,914","1,641,072",833,0,"1,800","92,635","491,786",0,"70,490","41,428",0,"660,532","38,583","22,904","556,450","15,196","173,688",0,"398,353","37,747","238,724",0,"639,738","18,514","203,956",0,"457,622","45,176","276,066",0,
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,915,Non-Profit,General,Kaiser,,626-851-1011,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,05-0723,,HSP30723F,257,257,121,"1,369","14,847",928,"2,472",0,843,"18,952",0,487,"39,898",291,"3,545",183,729,0,223,"5,476",0,112,"10,559",257,0,0,0,0,0,"39,898",0,0,0,0,0,"10,559",0,0,0,0,0,42.4,42.4,3.8,3.8,0,0,0,879,"18,083","2,792","10,567",4,"2,016","34,568",0,"2,438","71,347","64,731",0,0,0,"12,846",18,"280,236","1,025,036","2,607","12,472","2,264",949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,552,453","39,128,705","121,047,052","33,995,845","28,902,440",0,0,"109,638,185","2,521,056","99,242,731","23,283,204",0,0,0,0,0,0,0,0,"1,905,198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,135",447,"2,110,354","309,165","2,419,519",580,0,0,"93,318","810,708",0,"80,965","71,609",0,"995,117","38,716","19,921","881,640","55,476","205,459",0,"545,705","48,966","373,108",0,"1,011,931","63,934","238,793",0,"620,905","57,433","426,523",0,
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,921,Non-Profit,General,Kaiser,,310-803-2121,9333 IMPERIAL HIGHWAY,DOWNEY,90242,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,05-0139,,ZZT30139F,352,352,197,"1,656","21,004","1,967","4,004",0,"1,023","35,033",0,512,"65,199",382,"4,425",257,"1,238",0,230,"7,994",0,98,"14,624",352,0,0,0,0,0,"65,199",0,0,0,0,0,"14,624",0,0,0,0,0,50.6,50.6,4.5,4.5,0,0,0,"1,144","19,131","3,185","14,574",2,"2,191","52,184",0,"1,906","94,317","88,836",0,0,0,"17,879",21,"492,074","1,592,978","3,213","13,328","3,022","1,163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158,875,797","55,460,653","173,379,620","37,929,819","33,742,794","899,426",0,"154,258,833","3,464,952","125,724,356","41,912,366",0,0,0,0,0,0,0,0,"2,941,924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,637",758,"3,102,801","444,712","3,547,513",732,0,"3,081","88,881","1,295,637",0,"153,004","105,069",0,"1,314,299","127,676","15,154","1,458,202","49,341","371,228","40,717","639,995","58,801","484,517",0,"1,663,050","55,896","432,546","41,878","724,838","69,314","559,991",0,
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,San Bernardino,12,1209,Non-Profit,General,Kaiser,Teaching,909-427-5015,9961 SIERRA AVENUE,FONTANA,92335,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,05-0140,,ZZT30140F,626,626,373,"5,263","44,031","5,009","11,040",4,"3,037","54,503",0,"1,066","123,953",918,"8,448",630,"2,987",1,624,"13,906",0,228,"27,742",626,0,0,0,0,0,"123,953",0,0,0,0,0,"27,742",0,0,0,0,0,54.1,54.1,4.5,4.5,0,0,0,"2,348","28,341","5,820","27,534",5,"5,443","68,024",0,"4,624","142,139","135,383",0,0,0,"40,245",45,"1,086,004","2,124,520","7,574","22,164","4,991","2,226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"269,677,084","83,035,057","355,194,705","101,686,640","51,994,764",0,"8,177,645","256,181,326","7,034,631","201,929,740","66,782,764",0,0,0,0,0,0,0,0,"4,234,834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,815","1,323","5,244,451","850,862","6,095,313","1,130",77,0,"145,980","2,253,981",0,"271,201","212,068",0,"2,120,786","226,419","14,016","2,334,071","58,298","721,536","149,504","1,194,815","118,789","667,438",0,"2,690,209","69,105","871,424","164,304","1,389,627","146,650","763,994",0,
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Alameda,5,421,Non-Profit,General,Kaiser,,510-987-3380,39400 PASEO PADRE PARKWAY,FREMONT,94538,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,,,,100,100,55,636,"10,775",205,478,0,169,"6,176",0,91,"18,530",123,"2,335",55,148,0,51,"1,395",0,26,"4,133",82,18,0,0,0,0,"14,805","3,725",0,0,0,0,"3,816",317,0,0,0,0,50.6,50.6,4.5,4.5,0,0,0,334,"7,141",660,"2,903",4,"1,238","17,855",0,949,"31,084","30,751",0,0,0,"2,133",7,"86,637","400,398",709,"3,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,455,983","24,717,751","63,630,893","9,320,436","2,169,707",0,0,"58,977,113","958,377","41,788,673","10,443,091",0,0,0,0,0,0,0,0,"185,816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,188,"1,022,965","156,635","1,179,600",655,0,0,"53,467","284,923",0,"68,203","37,339",0,"531,066","38,583","9,384","378,226","8,293","121,047",0,"308,529","14,973","191,897",0,"436,830","9,551","140,983",0,"354,615","18,262","219,359",0,
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Fresno,9,605,Non-Profit,General,Kaiser,,510-987-3380,7300 N. FRESNO STREET,FRESNO,93720,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,05-0710,,HSP30710F,169,169,103,"1,228","17,655",524,210,0,563,"13,654",0,194,"34,028",256,"3,959",108,55,0,133,"4,049",0,52,"8,612",169,0,0,0,0,0,"34,028",0,0,0,0,0,"8,612",0,0,0,0,0,55,55,4,4,0,0,0,434,"12,183","1,728",987,0,"1,918","22,976",0,994,"41,220","41,005",0,0,0,"9,451",8,"190,562","594,268","1,406","6,346","1,179",493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"88,343,657","24,309,377","89,963,306","33,601,769","9,219,069",0,0,"71,975,575","1,227,515","62,289,534","5,167,378",0,0,0,0,0,0,0,0,"445,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,313,"1,441,076","224,760","1,665,836",434,0,"4,336","72,899","524,688",221,"98,122","50,311",0,"655,166","28,786","6,547","579,407","24,156","179,655",0,"361,261","19,774","276,823",0,"665,587","27,719","207,848",0,"420,932","23,617","320,133",0,
106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,01/01/2020,12/31/2020,366,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Kaiser,Teaching,213-667-4867,4867 SUNSET BOULEVARD,LOS ANGELES,90027,GREGORY ADAMS,CHAIRMAN,WWW.KP.ORG,KAISER FOUNDATION HOSPITALS,CLAIRE CHEN,KAISER PERMANENTE - REGIONAL OFFICE,,05-0138,,ZZT30138F,560,560,375,"3,986","48,636","3,714","5,427",0,"1,617","60,535",0,543,"124,458",614,"8,149",438,"1,275",0,375,"12,542",0,109,"23,502",492,68,0,0,0,0,"106,520","17,938",0,0,0,0,"20,011","3,491",0,0,0,0,60.7,60.7,5.3,5.3,0,0,0,"1,385","12,964","3,210","11,157",1,"2,210","26,961",0,"2,466","60,354","56,802",0,0,0,"14,821",27,"1,685,563","1,232,980","7,417","11,194","1,855",862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"246,494,716","40,214,790","343,445,474","31,896,295","29,076,315","7,561,272","22,638,449","193,417,648","3,957,371","155,905,207","35,899,948",0,0,0,0,0,0,0,0,"2,157,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,628","1,201","5,157,712","707,278","5,864,990",970,236,"103,263","102,405","1,767,104","24,982","370,837","118,873",0,"2,270,727","335,864","63,657","2,330,032","48,392","593,267","489,560","1,066,861","72,717","556,883",0,"2,671,641","53,832","685,404","527,195","1,214,759","84,743","627,416",0,
